title,price,pay_count,cluster,cluster_name
【新品上市】Honor/荣耀Power2 <span class=H>手机</span>官方旗舰店正品新款上市智能游戏官网荣耀<span class=H>手机</span>power2,2203.2,300,2,高端溢价款
【送碎屏保+顺丰速发】honor/荣耀X705G智能<span class=H>手机</span>新款上市荣耀<span class=H>手机</span>官方旗舰店国补<span class=H>手机</span>学生游戏<span class=H>手机</span>荣耀x70,1650.01,6000,2,高端溢价款
【Redmi Note 14】小米 红米note14<span class=H>手机</span>5G 5000万像素AI拍照高速充电,670.65,2000,2,高端溢价款
17Promax5G智能<span class=H>手机</span>！1024GB超大内存！30天免费试用！,275.0,83,2,高端溢价款
新品Huawei/华为 Mate XT三折叠屏<span class=H>手机</span>华为mate xt非凡大师折叠款,16258.0,200,0,小众潜力款
【政府补贴】官方正品P70pro安卓智能5G<span class=H>手机</span>,315.33,30,0,小众潜力款
金立 L98(P18）2026新款三防老年人智能<span class=H>手机</span>专用大屏大字体大图标大音量语音播报大电池超长待机持久续航纯净,454.0,2000,2,高端溢价款
赠原装壳膜】努比亚红魔11 Air 电竞游戏<span class=H>手机</span> 骁龙8至尊版7000mAh,3667.45,24,0,小众潜力款
【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体<span class=H>手机</span>  安全加密三系统 礼品送礼 24期免息,29422.0,30,0,小众潜力款
【256GB升杯512GB】Samsung/三星 Galaxy Z Fold7超轻薄折叠屏旗舰AI<span class=H>手机</span> 2亿像素 骁龙8至尊版,13499.0,4000,2,高端溢价款
耐耐耐~！抗水防尘多功能NFC大内存强劲性能智能<span class=H>手机</span>,951.15,30000,2,高端溢价款
【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏<span class=H>手机</span>iQOO官方旗舰店官网正品vivoiqoo15,3699.0,40000,2,高端溢价款
新品上市OPPOReno15正品新款学生智能宋雨琦精致小直屏2亿,2396.15,40000,2,高端溢价款
【国家补贴至高省500元】vivo S50 学生拍照大电池<span class=H>手机</span> vivo<span class=H>手机</span>官方旗舰店正品官网新款s30,2549.15,0,0,小众潜力款
新品上市OPPO Find X9旗舰正品新款孙颖莎同款4K超清实况照片天玑9500,3724.61,10000,2,高端溢价款
Apple/苹果 iPhone 17 Pro<span class=H>手机</span> 5G全网通 2025新品官网全新原封正品<span class=H>手机</span>,8549.05,10000,2,高端溢价款
【至高享6期免息】REDMI K90红米k90<span class=H>手机</span>官方旗舰店游戏拍照学生旗舰智能小米<span class=H>手机</span>红米<span class=H>手机</span>redmik90,2182.33,40000,2,高端溢价款
vivo iQOO Z10x官网正品新款大电池iQOO官方旗舰店国家补贴<span class=H>手机</span>入口学生老人智能,845.77,30000,2,高端溢价款
政府补贴 OPPO一加Turbo6电竞三芯9000mAh冰川电池AI游戏<span class=H>手机</span>一加官方,1784.15,3000,2,高端溢价款
新品上市一加 15 第五代骁龙8至尊版性能旗舰<span class=H>手机</span>高刷电竞游戏,3499.0,10000,2,高端溢价款
威图【女王节礼物 历史底价5折】VERTU 纬图META1双曲屏奢品双系统隐私安全加密AI智能体<span class=H>手机</span>5G商务智能礼盒,10520.0,88,0,小众潜力款
【12期免息】Apple/苹果 iPhone 17 <span class=H>手机</span>,5967.45,0,0,小众潜力款
Apple/苹果 iPhone 14 Pro Max 新机 苹果14promax 原封正品<span class=H>手机</span>,2799.0,800,2,高端溢价款
【12期免息】Apple/苹果 iPhone 17 Pro <span class=H>手机</span> A19 Pro 芯片 2025新款 全国联保 游戏拍照 支持淘金币,8999.0,1000,2,高端溢价款
iKKO MindOne 卡片AI<span class=H>手机</span>小屏便携AI工具双系统索尼5000万翻转镜头,2899.0,1000,2,高端溢价款
国行正品 Apple/苹果 iPhone 14/苹果14/13/12全网通<span class=H>手机</span>三期免息,1709.0,1000,2,高端溢价款
【国家补贴】Apple/苹果 iPhone 17 Pro Max<span class=H>手机</span>官方旗舰店官网正品全新2025年新款5G全网通<span class=H>手机</span>,9499.05,10000,2,高端溢价款
【12期免息】Apple/苹果 iPhone 17 Pro Max <span class=H>手机</span>,9967.45,0,0,小众潜力款
【至高优惠569元】Samsung/三星 Galaxy A56 5G智能拍照<span class=H>手机</span>官方旗舰店正品 设计轻薄时尚游戏<span class=H>手机</span>,2209.15,5000,2,高端溢价款
【12期免息】Apple/苹果 iPhone 17 <span class=H>手机</span> A19芯片 2025新款 全新原封 顺丰包邮 支持淘金币 国家补贴,5967.45,3000,2,高端溢价款
【官方正品】跑骑手外卖员专用智能<span class=H>手机</span>军工三防电霸大电池容量超长续航待机5G全网通防水防摔户外防爆备用机,841.0,26,0,小众潜力款
【至高享6期免息】REDMI K90红米k90<span class=H>手机</span>官方旗舰店游戏拍照学生旗舰智能<span class=H>手机</span>小米<span class=H>手机</span>红米<span class=H>手机</span>redmik90,2114.33,30000,2,高端溢价款
【政府补贴】HUAWEI/华为Mate60Pro 5G<span class=H>手机</span>2026年新款华为<span class=H>手机</span>官方旗舰店正品官网mate70pro,1699.0,200,2,高端溢价款
【政府补贴】HUAWEI/华为Pura80Pro 5G<span class=H>手机</span>2026年新款华为<span class=H>手机</span>官方旗舰店正品官网,2199.0,100,0,小众潜力款
Apple/苹果 iPhone 14苹果12/13/14 国行正品5G全网通双卡<span class=H>手机</span>,1410.0,500,2,高端溢价款
华为HMS生态智能<span class=H>手机</span>！512GB大内存！30天免费试用！,321.0,2000,2,高端溢价款
【官方正品】2026全新原封X200Pro旗舰智能<span class=H>手机</span>超大内存6.5英寸大屏全网通双卡千百元价学生工作老人备用机店,348.0,100,2,高端溢价款
【官方正品】2026新款17Air智能<span class=H>手机</span>原装全新未拆封正品512G大内存5G全网通百元学生便宜老人安卓工作备用机,284.28,100,2,高端溢价款
i17ProMax<span class=H>手机</span>国行官方正品全新未激活原封现货5G全网通512GB便宜千百元学生老人备用机,388.0,57,0,小众潜力款
【新品上市】Redmi 红米14C<span class=H>手机</span>新品上市智能官方旗舰店红米小米大音老年备用机老人百元机14c,418.0,900,2,高端溢价款
2025年新款华为智选 Hi畅享80Pro 5G<span class=H>手机</span>旗舰正品WIKO<span class=H>手机</span>鸿蒙生态系统40W超级快充智能昆仑玻璃正品hi畅享80,749.0,700,2,高端溢价款
【新品上市】Honor/荣耀Power2 <span class=H>手机</span>官方旗舰店正品新款上市智能游戏官网荣耀<span class=H>手机</span>power2,2203.2,300,2,高端溢价款
【送碎屏保+顺丰速发】honor/荣耀X705G智能<span class=H>手机</span>新款上市荣耀<span class=H>手机</span>官方旗舰店国补<span class=H>手机</span>学生游戏<span class=H>手机</span>荣耀x70,1650.01,6000,2,高端溢价款
2025新款vivoX200pro深微四曲面屏同款5G全网通智能<span class=H>手机</span>学生游戏骁龙八核旗舰芯16+1TG大内存百元官方旗舰店,771.0,400,2,高端溢价款
【Redmi Note 14】小米 红米note14<span class=H>手机</span>5G 5000万像素AI拍照高速充电,670.65,2000,2,高端溢价款
17Promax5G智能<span class=H>手机</span>！1024GB超大内存！30天免费试用！,275.0,83,2,高端溢价款
Apple/苹果 iPhone 15 Pro Max国行双卡全网通5G预激活正品<span class=H>手机</span>,4383.0,700,2,高端溢价款
【政府补贴立减500元】联想moto X70 Air Pro等身直屏<span class=H>手机</span>第5代骁龙8芯片双8K3.5°云台级防抖影像摩托罗拉,3919.0,6,0,小众潜力款
【政府补贴】官方正品P70pro安卓智能5G<span class=H>手机</span>,315.33,30,0,小众潜力款
新品Huawei/华为 Mate XT三折叠屏<span class=H>手机</span>华为mate xt非凡大师折叠款,16258.0,200,0,小众潜力款
17mini智能迷你小<span class=H>手机</span> 华强北5G全网通4英寸超小屏高清像素长续航学生百元儿童备用家长管控迷你<span class=H>手机</span>官方正品,375.0,59,0,小众潜力款
vivo S20 直面屏 6500大电池 512大内存闪充轻薄拍照旗舰智能<span class=H>手机</span>,1470.0,29,0,小众潜力款
2025新款正品M60pro学生价游戏智能<span class=H>手机</span>512G大内存5G全网通双卡双待超长待机老人老年官方旗舰店,295.0,1000,2,高端溢价款
【12期免息】Apple/苹果 iPhone 17 Pro <span class=H>手机</span> 全新 正品保证 2025 新款 正品保障 游戏拍照<span class=H>手机</span> 全新国行正品  苹果17pro<span class=H>手机</span>,8967.45,13,0,小众潜力款
Apple/苹果 iPhone 14 Pro Max 原封 苹果14pro max 全新正品<span class=H>手机</span>,3470.0,100,0,小众潜力款
赠原装壳膜】努比亚红魔11 Air 电竞游戏<span class=H>手机</span> 骁龙8至尊版7000mAh,3667.45,24,0,小众潜力款
定制定做<span class=H>装饰画</span>来图订制酒店工装沙发背景墙挂画客厅餐厅玄关壁画,8.8,2000,1,大众走量款
北欧客厅沙发背景墙<span class=H>装饰画</span>简约<span class=H>现代</span>静物餐厅壁画复古玄关走廊挂画,191.0,500,2,高端溢价款
油画布无框画<span class=H>现代</span>艺术微喷打印<span class=H>装饰画</span>高端照片冲印做成挂画定制,63.3,26,1,大众走量款
Notareart手绘油画《星海》黑白肌理画挂画客厅背景墙<span class=H>装饰画</span>玄关,406.99,700,2,高端溢价款
CM.手绘油画立体纯色肌理玄关<span class=H>装饰画</span><span class=H>现代</span>客厅沙发背景墙抽象挂画,374.22,67,2,高端溢价款
<span class=H>现代</span>简约入户玄关<span class=H>装饰画</span>抽象艺术客厅墙面壁画高级感走廊过道挂画,236.0,200,2,高端溢价款
北欧风轻奢高级感餐厅<span class=H>装饰画</span>客厅沙发背景墙挂画<span class=H>现代</span>简约玄关壁画,112.0,500,2,高端溢价款
CM.ART手绘油画简约肌理轻奢客厅<span class=H>装饰画</span><span class=H>现代</span>抽象玄关餐厅立体挂画,362.62,300,2,高端溢价款
日出纯手绘艺术油画奶油风客厅玄关<span class=H>装饰画</span>简约<span class=H>现代</span>沙发背景墙挂画,464.0,900,2,高端溢价款
客厅大白墙<span class=H>装饰画</span>沙发背景墙挂画抽象肌理轻奢高级感大气三联壁画,147.0,800,2,高端溢价款
挂画定制来图定做<span class=H>装饰画</span>有无框玄关客厅壁画订做婚纱照片放大挂墙,59.4,1000,2,高端溢价款
客厅沙发背景墙橙色抽象挂画<span class=H>现代</span>简约肌理感<span class=H>装饰画</span>新款高档落地画,88.0,15,1,大众走量款
客厅<span class=H>装饰画</span><span class=H>现代</span>简约抽象三联羽毛壁画轻奢沙发背景墙寓意好挂画,229.8,200,2,高端溢价款
北欧风景艺术<span class=H>装饰画</span>酒店小众简约挂画<span class=H>现代</span>方形组合卡纸画桌面摆画,43.1,34,1,大众走量款
小众艺术建筑风景<span class=H>装饰画</span>卡通人物手绘油画客厅玄关抽象高级感挂画,88.0,200,2,高端溢价款
轻奢风九鱼图玄关<span class=H>装饰画</span><span class=H>现代</span>高档入户正对门壁画竖版走廊过道挂画,192.0,500,2,高端溢价款
油画定制照片人物转手绘纯手工真人肖像代画风景宠物婚纱照<span class=H>装饰画</span>,88.0,800,2,高端溢价款
<span class=H>现代</span>简约背有靠山客厅<span class=H>装饰画</span>高档抽象沙发背景墙挂画两联组合壁画,196.0,500,2,高端溢价款
侘寂风入户玄关<span class=H>装饰画</span>高级感走廊过道挂画客厅电视背景墙茶室壁画,121.0,700,2,高端溢价款
苍穹意式极简客厅纯手绘油画<span class=H>现代</span><span class=H>装饰画</span>美式沙发背景小众挂画玄关,510.0,61,0,小众潜力款
梵高莫奈沙发背景墙挂画电表箱客厅<span class=H>装饰画</span>壁画卧室抽象艺术油画,49.8,4000,2,高端溢价款
宋氏美学电表箱<span class=H>装饰画</span>免打孔客厅挂画电闸箱开关遮挡新中式配画,90.0,8,1,大众走量款
旷野》意式极简骏马纯手绘油画客厅<span class=H>装饰画</span><span class=H>现代</span>玄关黑白挂画高级感,561.0,7,0,小众潜力款
梵高丰收客厅挂画横版壁画沙发背景墙<span class=H>装饰画</span><span class=H>现代</span>简约田园风景画,74.0,78,1,大众走量款
<span class=H>现代</span>简约客厅<span class=H>装饰画</span>轻奢高级沙发背景墙挂画餐厅卧室床头玄关壁画,54.5,51,1,大众走量款
盈浩<span class=H>现代</span>轻奢客厅LED灯光<span class=H>装饰画</span>背靠金山卧室床头沙发背景墙挂画,95.0,300,2,高端溢价款
黑白客厅挂画抽象肌理感入户玄关<span class=H>装饰画</span><span class=H>现代</span>简约油画轻奢沙发壁画,112.0,400,2,高端溢价款
抽象几何黑白线条<span class=H>装饰画</span>客厅简约挂画<span class=H>现代</span>餐厅壁画办公室桌面摆画,68.0,200,1,大众走量款
黑白灰抽象客厅<span class=H>装饰画</span><span class=H>现代</span>简约沙发背景墙挂画高级感艺术组合壁画,117.0,100,2,高端溢价款
电表箱<span class=H>装饰画</span>免打孔遮挡简约山水中式配电箱电闸电源总开关盒挂画,46.0,4000,2,高端溢价款
高端定制照片油画布无框画<span class=H>装饰画</span>放大尺寸挂画相片冲洗打印订制作,43.8,3000,2,高端溢价款
美式田园客厅<span class=H>装饰画</span>三联画花鸟复古壁画法式,255.0,400,2,高端溢价款
青山图客厅<span class=H>装饰画</span>2026新款沙发背景墙挂画高档大气壁画东西墙可挂,212.0,11,0,小众潜力款
手绘油画立体抽象黑白橙<span class=H>装饰画</span>玄关背景墙现,397.99,600,2,高端溢价款
铜雕画《锦鲤》手工錾刻 书房玄关竖版挂画 <span class=H>现代</span>样板房<span class=H>装饰画</span>,410.0,48,0,小众潜力款
橘梦 奕境x付毅兵限量签名版画客厅沙发背景墙挂画小众高级感油画,3279.06,100,0,小众潜力款
轻奢客厅<span class=H>装饰画</span>简约<span class=H>现代</span>三联画抽象沙发背景墙挂画壁画高级感大气,209.0,300,2,高端溢价款
奶油风手绘油画餐厅<span class=H>装饰画</span>客厅玄关挂画轻奢高级感卧室2026年新款,425.0,500,2,高端溢价款
砾彩流韵丨原创手绘油画入户玄关<span class=H>装饰画</span><span class=H>现代</span>高级立体抽象肌理画,763.0,100,2,高端溢价款
YB 纯手绘油画《家业兴旺》玄关走廊<span class=H>现代</span><span class=H>装饰画</span>客厅定制肌理挂画,950.0,72,0,小众潜力款
日出玄关<span class=H>装饰画</span><span class=H>现代</span>简约走廊画过道楼梯挂画旭日东升油画壁画轻奢,119.0,500,2,高端溢价款
家大业大<span class=H>现代</span>简约客厅<span class=H>装饰画</span>奶油风挂画沙发背景墙壁高级感三联画,147.0,400,2,高端溢价款
草原尽头》海岸风景画高级感<span class=H>现代</span>法式客厅<span class=H>装饰画</span>玄关复古艺术挂画,235.0,90,2,高端溢价款
林间光韵》<span class=H>现代</span>简约纯手绘油画森林阳光客厅<span class=H>装饰画</span>玄关治愈系挂画,447.0,15,0,小众潜力款
流水生财进门正对墙壁画轻奢迎客松玄关<span class=H>装饰画</span>鹿走廊过道带灯挂画,464.0,100,2,高端溢价款
